id_envio,centro_distribucion,transportista,tipo_servicio,dia_semana,distancia_km,peso_kg,volumen_m3,n_paradas,temperatura_ambiente_c,costo_combustible_usd,tiempo_transito_h,calificacion_cliente,retraso
100821,CD-Montevideo,TR-024,ESTÁNDAR,miércoles,252.52,3.95,0.044,2,21.5,16.03,5.58,4.6,0
101557,CD-Salto,TR-036,estándar,miércoles,15.14,2.08,0.0527,6,,8.99,1.15,2.8,0
100636,CD-Maldonado,TR-115,Estándar,martes,25.44,1.83,0.0285,7,23.1,8.34,1.79,4.1,0
102198,CD-Maldonado,TR-103,Estándar,jueves,313.04,5.28,0.044,3,20.2,24.34,14.3,3.3,1
102851,CD-Montevideo,TR-052,Express,viernes,337.15,9.77,0.068,0,25.6,22.92,6.37,4.6,0
102582,CD-Montevideo,TR-098,Express,miércoles,25.44,12.39,0.0883,11,21.6,14.97,5.19,3.8,0
102105,CD-Canelones,TR-005,Express,miércoles,22.69,6.96,0.0862,8,10.1,7.42,3.77,2.7,0
102522,CD-Montevideo,TR-010,express,miércoles,27.78,3.03,,9,25.5,17.05,4.44,4.8,0
101512,CD-Canelones,TR-096,Estándar,lunes,295.34,4.33,0.0544,5,17.3,28.06,19.1,,1
100648,CD-Montevideo,TR-060,Express,miércoles,342.64,5.5,0.0645,2,21.8,26.11,15.48,3.3,1
102583,CD-Montevideo,TR-068,Estándar,viernes,25.16,7.04,0.0465,5,16.0,12.4,3.03,2.9,0
100894,CD-Montevideo,TR-091,Estándar,jueves,19.05,8.43,0.0982,10,22.1,15.74,14.38,3.6,1
100882,CD-Montevideo,TR-104,EXPRESS,martes,37.31,19.5,0.0897,7,13.4,15.86,3.37,,1
102005,CD-Salto,TR-032,Económico,jueves,365.14,9.72,0.0651,1,,24.1,5.92,,0
900015,CD-Montevideo,TR-085,Estándar,jueves,12.74,2.55,0.0406,5,15.8,9.35,2.18,4.4,0
101665,CD-Canelones,TR-016,ESTÁNDAR,sábado,26.72,9.97,0.0655,8,19.5,10.87,2.43,3.5,0
100499,CD-Salto,TR-018,Estándar,jueves,325.36,4.4,0.0345,4,13.6,21.09,6.61,4.1,0
103365,CD-Salto,TR-088,Estándar,sábado,325.12,5.27,0.0756,3,20.8,22.11,6.58,2.9,0
101113,CD-Salto,TR-104,Estándar,lunes,18.99,15.76,0.0877,10,,13.37,4.06,2.6,0
100824,CD-Canelones,TR-041,Económico,martes,225.0,5.15,0.0325,1,22.8,12.38,3.74,4.2,0
103363,CD-Montevideo,TR-054,Express,jueves,11.44,4.79,0.0443,5,11.7,10.17,3.3,4.2,0
100425,CD-Montevideo,TR-098,Express ,miércoles,12.27,5.94,0.0743,8,-99.0,9.76,3.94,4.0,0
101081,CD-Canelones,TR-108,Estándar,viernes,26.22,3.93,,9,13.7,11.34,3.0,4.7,0
101676,CD-Montevideo,TR-097,Estándar,lunes,41.68,2.02,0.064,7,19.0,11.35,3.27,4.2,0
101391,CD-Salto,TR-081,Económico,miércoles,14.9,8.27,0.0558,13,,16.21,4.6,3.7,0
102485,CD-Maldonado,TR-024,Económico,martes,307.07,3.17,0.057,1,12.8,25.18,4.73,4.8,0
103404,CD-Maldonado,TR-016,Express,lunes,253.95,3.42,0.0352,0,14.2,18.46,4.96,4.9,0
101662,CD-Maldonado,TR-034,Estándar,miércoles,23.2,9.87,0.0653,5,17.8,12.09,3.24,3.2,0
102648,CD-Salto,TR-042,Estándar,lunes,34.23,7.41,0.0434,9,9.9,9.14,1.51,4.6,0
100594,CD-Montevideo,TR-001,Estándar,martes,17.34,6.59,0.0511,5,17.8,9.35,1.04,4.2,0
102570,CD-Montevideo,TR-056,EXPRESS,miércoles,22.98,16.68,0.1023,11,25.7,17.55,3.23,3.3,0
103151,CD-Canelones,TR-103,Estándar,jueves,36.13,4.24,0.0348,8,22.2,9.8,3.64,4.2,0
102112,CD-Montevideo,TR-067,express,sábado,7.04,4.5,0.0516,6,28.1,9.35,0.93,3.3,0
102579,CD-Canelones,TR-091,Económico,viernes,290.53,14.21,0.0752,4,22.7,20.05,6.3,4.3,0
100929,CD-Montevideo,TR-054,Estándar,lunes,24.26,3.88,0.0595,5,26.0,14.47,2.35,4.3,0
103475,CD-Montevideo,TR-035,Económico,lunes,23.01,3.67,0.0424,10,1.3,13.82,2.91,4.5,0
101750,CD-Maldonado,TR-063,Express,martes,29.0,3.13,0.024,9,21.0,15.05,2.96,4.9,0
102985,CD-Montevideo,TR-119,Económico,martes,24.78,4.09,0.0514,15,18.7,24.31,2.79,4.4,0
100941,CD-Canelones,TR-090,Económico,miércoles,148.62,4.19,0.0312,1,23.7,11.69,2.71,4.2,0
102789,CD-Salto,TR-083,Económico,martes,24.01,2.46,0.0318,7,25.4,13.86,2.6,4.1,0
102828,CD-Salto,TR-041,ESTÁNDAR,jueves,251.63,5.49,,6,,20.35,6.75,4.3,0
102899,CD-Montevideo,TR-006,ESTÁNDAR,lunes,28.04,3.7,0.054,9,13.9,15.02,4.49,4.5,0
100606,CD-Montevideo,TR-027,Express,miércoles,12.74,3.42,0.0483,8,26.2,15.38,1.85,4.8,0
102368,CD-Salto,TR-041,Estándar,miércoles,14.71,3.4,0.0444,3,12.3,4.41,1.26,4.4,0
103123,CD-Canelones,TR-021,Estándar,miércoles,15.36,2.75,,10,19.4,11.62,2.76,4.2,0
100362,CD-Canelones,TR-026,ESTÁNDAR,sábado,36.14,4.05,0.0284,6,13.3,10.04,4.16,,0
103248,CD-Montevideo,TR-101,Estándar ,martes,23.6,8.55,0.05,8,27.1,17.96,4.41,2.9,0
103498,CD-Canelones,TR-101,Estándar,miércoles,42.48,3.47,0.0488,6,28.4,16.04,2.1,3.6,0
900018,CD-Salto,TR-005,Estándar,miércoles,29.49,4.4,0.0327,7,17.3,13.56,2.23,3.9,1
101314,CD-Montevideo,TR-093,Económico,sábado,8.56,17.89,0.1245,9,19.7,11.68,2.88,1.1,1
101419,CD-Canelones,TR-097,Express,viernes,23.57,11.3,0.0794,6,23.2,11.7,2.07,4.5,0
100565,CD-Montevideo,TR-018,Estándar ,martes,17.16,2.52,0.0405,10,18.7,15.94,3.05,,0
100688,CD-Canelones,TR-057,Estándar,viernes,37.22,3.88,0.027,6,21.5,9.79,3.92,4.2,0
103500,CD-Salto,TR-026,estándar,lunes,30.55,2.26,0.0234,6,,15.4,3.8,4.3,0
900019,CD-Montevideo,TR-049,Económico,miércoles,23.44,4.0,0.0272,11,17.9,11.97,2.93,,0
101036,CD-Montevideo,TR-118,Express,martes,35.95,3.74,,8,18.4,9.27,2.75,3.9,0
103118,CD-Montevideo,TR-017,económico,lunes,24.23,4.57,0.0283,9,16.9,15.58,2.37,,0
101998,CD-Montevideo,TR-098,Estándar,viernes,26.85,5.28,0.0606,7,18.9,12.09,2.07,3.9,0
102858,CD-Montevideo,TR-077,Express ,miércoles,21.09,3.75,0.0331,12,11.2,19.67,3.16,4.7,0
101977,CD-Maldonado,TR-043,Económico,lunes,28.27,3.34,0.0367,8,15.5,16.45,1.65,4.1,0
100249,CD-Canelones,TR-095,Estándar,martes,18.48,1.5,0.0479,11,12.1,18.68,2.61,4.0,0
100977,CD-Montevideo,TR-079,Económico,lunes,33.54,10.19,0.0758,11,17.3,15.22,4.28,3.9,0
100851,CD-Montevideo,TR-066,Express,miércoles,32.52,3.2,0.0588,9,22.8,11.86,2.86,4.9,0
100680,CD-Montevideo,TR-082,Económico,viernes,34.17,4.48,0.0301,8,6.1,14.96,3.67,4.8,0
102083,CD-Canelones,TR-101,Express,jueves,24.47,3.12,0.0257,7,,12.24,2.84,4.9,0
100481,CD-Montevideo,TR-016,Estándar,sábado,258.04,1.42,0.0189,0,26.1,21.18,5.47,2.7,1
103231,CD-Montevideo,TR-116,Estándar,lunes,138.53,11.06,0.0791,3,28.8,11.82,4.53,4.7,0
101572,CD-Montevideo,TR-107,estándar,viernes,41.79,4.04,0.0754,4,22.6,11.53,1.84,3.2,0
102396,CD-Maldonado,TR-067,Estándar ,miércoles,35.37,5.6,0.0402,2,32.2,4.83,0.42,4.6,0
100972,CD-Canelones,TR-007,EXPRESS,martes,34.45,1.75,0.0306,5,29.7,12.46,1.58,3.5,0
102013,CD-Canelones,TR-095,Económico,lunes,37.87,4.11,0.0711,13,19.5,18.06,4.53,,0
100527,CD-Montevideo,TR-035,Económico,martes,323.61,4.69,0.0359,1,,19.54,6.78,2.8,0
102008,CD-Canelones,TR-068,Express ,miércoles,212.83,5.53,0.0375,0,13.2,15.23,10.24,2.6,1
100570,CD-Montevideo,TR-066,Estándar,martes,26.86,5.01,0.0493,7,,14.47,3.46,3.7,0
100301,CD-Montevideo,TR-005,ESTÁNDAR,sábado,28.82,2.47,0.0462,7,16.3,9.2,2.06,4.5,0
101001,CD-Montevideo,TR-034,económico,viernes,265.48,3.04,0.0222,3,14.5,20.97,4.35,3.6,0
102474,CD-Canelones,TR-042,Económico,viernes,37.3,1.58,0.0166,8,,14.51,2.77,4.3,0
900014,CD-Montevideo,TR-028,Estándar,miércoles,33.37,2.78,0.0257,7,26.2,10.35,1.66,1.0,0
102435,CD-Montevideo,TR-005,Estándar,jueves,10.61,2.49,0.061,10,,18.5,3.17,4.4,0
101532,CD-Maldonado,TR-065,Estándar,lunes,208.94,2.31,0.0219,2,24.8,15.72,4.21,4.8,0
100004,CD-Salto,TR-111,Estándar,lunes,37.26,7.3,0.0644,1,,2.54,2.05,1.8,1
103291,CD-Maldonado,TR-086,Estándar,martes,21.29,3.99,0.0336,7,13.6,14.07,3.68,,0
101954,CD-Montevideo,TR-095,Estándar,miércoles,235010.0,2.23,0.0215,2,26.0,19.74,5.25,4.9,0
103227,CD-Salto,TR-017,Estándar,jueves,27.86,5.98,0.0606,5,,6.49,2.53,3.8,0
103359,CD-Montevideo,TR-074,EXPRESS,viernes,33.79,10.38,0.0638,8,24.1,12.6,3.79,3.8,0
103306,CD-Maldonado,TR-026,Económico,jueves,262.05,4.67,0.0324,3,25.0,19.24,6.34,4.3,0
100036,CD-Salto,TR-045,Económico ,martes,22.39,5.34,0.0389,9,24.0,11.56,3.55,4.8,0
101710,CD-Montevideo,TR-046,Express,viernes,32.31,2.91,0.025,7,21.2,15.56,3.03,4.8,0
102121,CD-Montevideo,TR-051,Económico,miércoles,177.9,3.86,0.0311,2,25.4,16.39,5.35,4.4,0
102158,CD-Canelones,TR-040,ESTÁNDAR,sábado,32.11,10.47,0.0643,8,19.5,8.76,4.89,4.9,0
101242,CD-Montevideo,TR-048,Estándar,viernes,7.82,3.4,0.0253,6,23.1,6.42,2.66,3.8,0
100563,CD-Canelones,TR-010,Estándar,jueves,26.13,5.0,0.0558,5,23.7,10.19,2.91,4.4,0
103421,CD-Salto,TR-032,estándar,viernes,251.4,4.57,0.0328,2,,22.13,5.37,,0
100056,CD-Canelones,TR-002,Express,jueves,22.28,7.11,0.0424,11,14.1,18.86,12.92,2.6,1
102131,CD-Montevideo,TR-115,Económico,lunes,16.99,3.96,0.0396,6,20.5,10.08,1.86,4.7,0
102293,CD-Montevideo,TR-074,Estándar,miércoles,179.47,6.65,0.0434,3,13.0,17.14,5.43,,0
100581,CD-Montevideo,TR-036,Express,martes,36.71,5.88,0.0531,5,27.2,12.59,2.86,4.0,0
102509,CD-Canelones,TR-046,Estándar,miércoles,41.47,3.78,0.0407,10,17.0,14.94,4.8,3.8,0
101851,CD-Canelones,TR-054,ESTÁNDAR,jueves,33.52,2.12,0.0401,7,15.3,14.13,1.98,4.9,0
100408,CD-Maldonado,TR-088,Económico,lunes,175.42,7.39,0.0725,4,24.5,15.95,5.17,2.7,0
102560,CD-Canelones,TR-032,Estándar,viernes,177.48,5.57,0.0381,1,33.5,8.93,4.82,4.9,0
103166,CD-Montevideo,TR-115,Estándar,lunes,19.24,3.55,0.0416,8,10.8,15.25,4.59,3.2,0
101976,CD-Maldonado,TR-005,Estándar,miércoles,38.23,9.31,0.0481,4,18.1,11.26,2.87,4.0,0
101923,CD-Salto,TR-094,Express,martes,45.6,4.81,0.0462,12,,14.16,2.61,4.6,0
102053,CD-Canelones,TR-086,Estándar,jueves,262.98,9.63,0.0678,1,16.4,18.62,5.78,4.2,0
101777,CD-Canelones,TR-064,Express,jueves,220.15,2.18,0.0465,2,21.0,19.61,4.83,3.8,0
100132,CD-Montevideo,TR-109,Express,jueves,234.56,1.59,0.0382,3,5.8,18.51,4.31,1.3,0
103388,CD-Maldonado,TR-102,Estándar,martes,40.74,1.58,0.0345,5,14.3,10.26,1.52,,0
100232,CD-Montevideo,TR-013,Económico,jueves,190.45,8.12,0.0501,2,26.9,14.19,2.96,4.4,0
103143,CD-Canelones,TR-116,Estándar,martes,36.68,3.37,0.0469,10,23.3,15.92,4.49,3.4,1
101982,CD-Canelones,TR-032,Estándar,lunes,14.8,3.76,0.0361,4,-99.0,6.69,1.92,4.4,0
100683,CD-Montevideo,TR-095,Estándar ,lunes,181.78,2.89,0.0378,3,17.2,17.25,3.21,3.8,0
102484,CD-Canelones,TR-015,ESTÁNDAR,martes,24.46,7.3,0.0555,9,21.7,16.12,10.53,3.0,1
102713,CD-Montevideo,TR-038,Express,miércoles,195.54,5.2,0.0345,2,8.4,12.35,21.55,,1
103412,CD-Montevideo,TR-042,Estándar,martes,228.55,4.09,0.0456,2,32.6,16.41,5.12,3.7,0
101797,CD-Montevideo,TR-003,express,lunes,22.5,1.04,0.0248,8,29.9,15.62,2.92,4.1,0
102972,CD-Canelones,TR-110,Express,jueves,248.48,1.07,0.0217,1,16.9,18.65,14.95,2.8,1
101370,CD-Maldonado,TR-051,Estándar,miércoles,23.74,22.95,0.1048,7,29.5,11.73,2.98,1.0,0
100825,CD-Canelones,TR-110,Estándar ,viernes,27.38,2.63,0.0257,6,14.3,10.84,3.24,4.4,0
102846,CD-Salto,TR-003,ESTÁNDAR,lunes,39.46,2.11,,6,23.7,17.22,3.46,3.4,0
102052,CD-Montevideo,TR-085,Estándar,jueves,12.74,2.55,0.0406,5,15.8,9.35,2.18,4.4,0
100617,CD-Montevideo,TR-116,Estándar,viernes,237.84,6.74,0.0373,1,8.6,20.83,4.72,4.1,0
102712,CD-Salto,TR-116,Express,miércoles,39.17,3.42,0.0461,5,17.0,11.34,1.97,4.7,0
100391,CD-Montevideo,TR-092,Estándar,miércoles,35.81,7.27,0.0413,7,16.6,14.49,5.25,4.7,0
102774,CD-Montevideo,TR-078,Estándar,viernes,208.9,5.9,0.0521,4,20.8,18.52,9.66,3.4,1
101487,CD-Montevideo,TR-022,EXPRESS,miércoles,41.67,1.91,0.0216,8,16.3,9.95,2.44,3.9,0
103354,CD-Canelones,TR-034,Estándar,viernes,27.07,14.06,0.1001,5,28.1,15.0,3.45,3.1,0
100665,CD-Montevideo,TR-120,Express,martes,339740.0,4.83,0.038,2,13.6,23.9,17.6,1.1,1
102794,CD-Montevideo,TR-066,Económico,martes,31.77,3.97,0.0423,11,19.3,17.05,4.81,,0
101025,CD-Montevideo,TR-030,ESTÁNDAR,viernes,30.91,4.06,0.0439,9,30.7,13.14,3.46,3.5,0
101764,CD-Salto,TR-017,Económico,viernes,211.31,5.29,0.0344,3,,17.24,5.25,4.0,0
100618,CD-Maldonado,TR-026,Estándar,lunes,26.83,3.01,0.0282,9,17.9,14.24,3.7,3.5,1
100213,CD-Montevideo,TR-030,Económico,viernes,317.47,3.18,0.044,1,13.8,22.77,6.51,4.9,0
100900,CD-Montevideo,TR-101,ECONÓMICO,viernes,192.68,4.2,0.0436,2,17.7,14.92,4.74,4.3,0
102343,CD-Canelones,TR-045,EXPRESS,jueves,42.15,3.22,,9,14.0,17.05,4.35,3.7,0
103486,CD-Montevideo,TR-071,Estándar,martes,263.2,13.62,0.0665,1,16.8,15.02,5.55,4.9,0
103102,CD-Canelones,TR-067,express,martes,27.33,12.35,0.0875,5,19.1,11.88,2.91,,0
102797,CD-Montevideo,TR-092,Express,lunes,19.49,4.22,0.0357,7,22.9,8.98,15.7,3.3,1
103554,CD-Montevideo,TR-042,Express,miércoles,30.95,4.65,0.0671,5,11.8,8.07,1.1,,0
101647,CD-Canelones,TR-048,Express,martes,210.13,5.65,0.0428,3,17.2,19.37,20.25,2.8,1
101767,CD-Salto,TR-097,Estándar,lunes,35.95,2.38,0.0272,8,,8.37,3.54,,0
102165,CD-Montevideo,TR-060,express,miércoles,34.91,5.06,0.056,9,9.9,11.04,2.64,4.5,0
100310,CD-Montevideo,TR-076,estándar,jueves,18.04,4.9,0.0507,3,13.5,7.34,2.57,4.0,0
102790,CD-Canelones,TR-030,Económico,martes,210.21,5.94,0.0422,3,17.4,15.87,4.34,4.5,0
101559,CD-Montevideo,TR-035,Estándar,miércoles,19.73,4.55,0.0324,7,20.8,9.71,3.37,4.2,0
100902,CD-Canelones,TR-045,Express,sábado,34.01,5.14,0.0624,6,12.7,9.37,1.99,4.0,0
101861,CD-Montevideo,TR-085,Express,miércoles,35.98,3.66,0.0446,6,12.1,17.52,3.08,,1
100276,CD-Salto,TR-111,Express,lunes,366.79,9.74,0.0652,5,,31.56,9.6,4.3,0
100607,CD-Maldonado,TR-103,Económico,jueves,12.43,4.21,0.0428,5,26.0,2.89,2.98,4.2,0
102939,CD-Montevideo,TR-113,Económico,lunes,12.91,4.37,0.0492,8,22.4,10.47,3.17,4.4,0
101783,CD-Canelones,TR-048,Estándar,martes,263.16,5.31,0.0601,1,13.9,15.26,5.84,4.9,0
100375,CD-Salto,TR-067,Estándar,martes,277.77,7.65,0.0557,2,,18.54,17.72,3.5,1
102416,CD-Salto,TR-040,Estándar,martes,18.55,0.0,0.0302,5,23.1,6.42,2.67,4.1,0
100108,CD-Canelones,TR-042,EXPRESS,miércoles,307.15,9.48,0.0486,3,13.6,32.89,6.61,,0
100878,CD-Montevideo,TR-099,ESTÁNDAR,martes,52.55,12.78,0.0699,7,18.2,11.57,2.07,4.8,0
102361,CD-Montevideo,TR-010,Económico,jueves,41.66,2.87,0.0312,8,21.7,14.21,4.33,3.8,0
102688,CD-Salto,TR-002,Económico,miércoles,36.61,2.5,0.0498,8,18.1,15.39,4.48,,0
101878,CD-Salto,TR-026,Express,jueves,44.67,3.81,0.0281,10,,15.97,3.65,3.3,0
103255,CD-Canelones,TR-025,Estándar,jueves,23.5,2.69,0.0229,8,18.1,14.31,10.8,3.9,1
100740,CD-Montevideo,TR-025,Estándar,viernes,35.85,1.13,0.0443,8,22.6,17.38,3.05,3.9,0
102002,CD-Canelones,TR-109,Estándar ,sábado,217.51,1.72,0.0467,2,21.7,19.69,5.27,4.6,0
100380,CD-Montevideo,TR-036,Económico,martes,189.07,4.54,0.0509,1,11.1,10.38,4.43,4.7,0
100040,CD-Montevideo,TR-083,express,viernes,320.46,9.34,0.0477,5,22.4,20.64,7.22,4.3,0
100812,CD-Canelones,TR-052,Económico,lunes,32.56,3.83,,6,17.7,14.54,3.06,,1
100006,CD-Montevideo,TR-104,Económico,miércoles,45.15,6.88,0.0553,13,14.1,14.88,3.31,4.8,0
100064,CD-Salto,TR-006,Estándar,viernes,31.28,9.02,0.0956,6,,14.3,3.16,,0
100998,CD-Canelones,TR-116,Económico,lunes,30.18,1.75,0.0264,5,15.4,16.0,3.79,1.9,0
100879,CD-Montevideo,TR-119,ECONÓMICO,lunes,157.55,1.82,0.0299,2,29.2,14.11,3.78,4.2,0
101892,CD-Montevideo,TR-026,Express,jueves,51.83,2.09,0.0368,8,12.8,14.43,1.99,,0
103066,CD-Montevideo,TR-038,Económico,miércoles,38.81,2.36,0.0217,8,19.2,9.56,3.11,4.7,0
100903,CD-Montevideo,TR-003,Express,miércoles,208.51,2.46,0.05,1,19.3,17.37,4.26,3.1,0
101105,CD-Montevideo,TR-053,Estándar,sábado,34.16,2.86,0.0664,7,15.6,14.54,1.09,4.7,0
100962,CD-Salto,TR-061,Express,miércoles,27.64,3.48,0.0524,10,13.8,15.81,3.75,3.6,1
102100,CD-Montevideo,TR-050,Estándar,martes,29.75,3.22,0.0267,2,11.3,1.0,1.71,4.3,0
102727,CD-Salto,TR-086,Estándar,sábado,220.68,4.03,,1,19.0,15.0,5.26,4.6,0
103408,CD-Montevideo,TR-017,Estándar,lunes,24.1,3.27,0.0346,9,24.1,5.79,3.49,3.1,1
101866,CD-Montevideo,TR-101,Estándar ,viernes,209.47,5.88,0.0458,1,28.0,20.3,3.85,4.5,0
100427,CD-Montevideo,TR-025,Económico,viernes,267.18,4.79,0.0369,2,25.1,18.65,5.68,,0
100285,CD-Salto,TR-074,Express,miércoles,32.67,6.92,0.0508,7,16.7,12.01,4.25,4.7,0
101054,CD-Salto,TR-083,Económico,jueves,38.04,4.27,0.0397,9,,6.93,15.07,3.5,1
101276,CD-Canelones,TR-104,Estándar,miércoles,38.94,6.45,0.0505,7,25.3,8.99,2.39,3.0,1
102660,CD-Montevideo,TR-057,Express,lunes,295.35,15.45,0.0903,3,17.2,26.42,6.27,4.0,0
102634,CD-Montevideo,TR-056,Estándar,martes,21.73,5.45,0.0341,7,17.0,13.18,4.2,4.0,0
103469,CD-Montevideo,TR-020,Estándar,jueves,35.3,5.67,0.0462,3,10.9,8.27,2.47,3.9,0
101516,CD-Montevideo,TR-021,Estándar,lunes,170.23,3.83,0.0257,1,,13.31,4.21,4.1,0
100942,CD-Salto,TR-052,ECONÓMICO,lunes,38.48,3.44,0.0263,7,,12.48,1.66,,0
100341,CD-Montevideo,TR-016,Estándar,jueves,19.24,3.99,0.0539,8,16.2,16.34,1.95,4.4,0
102864,CD-Montevideo,TR-015,express,lunes,253.46,1.5,0.0206,2,23.0,18.93,4.79,4.6,0
102537,CD-Maldonado,TR-047,Estándar,lunes,28.15,4.82,0.0498,6,16.6,9.91,2.58,4.8,0
102989,CD-Salto,TR-039,estándar,lunes,39.07,0.8,0.0337,8,,13.28,2.21,3.8,0
100794,CD-Canelones,TR-119,Estándar,jueves,16.87,4.74,0.0338,8,20.2,11.47,2.21,4.6,0
101383,CD-Montevideo,TR-063,ESTÁNDAR,miércoles,34.05,3.68,0.0295,6,19.8,12.01,1.67,,0
101102,CD-Montevideo,TR-007,Express,miércoles,268.87,7.54,0.0456,2,9.2,19.0,5.86,3.1,1
101994,CD-Salto,TR-030,Express,miércoles,290.11,6.74,0.0449,1,22.4,13.49,4.46,,0
102308,CD-Montevideo,TR-021,Económico,miércoles,379.2,6.76,,4,-99.0,32.7,8.45,4.0,0
102093,CD-Montevideo,TR-024,Express,miércoles,241.46,3.5,0.0265,3,25.9,18.04,5.42,4.4,0
102277,CD-Montevideo,TR-016,express,jueves,26.34,7.29,0.0493,6,17.6,8.33,2.48,,0
102018,CD-Maldonado,TR-005,Económico,miércoles,27.5,8.15,,6,18.0,10.6,4.95,4.1,0
101268,CD-Montevideo,TR-048,Económico,miércoles,17.82,5.53,0.0428,9,10.4,14.53,3.87,4.8,0
102174,CD-Canelones,TR-010,Estándar,lunes,35.92,4.27,0.038,10,16.9,18.94,2.64,3.1,1
100517,CD-Montevideo,TR-029,Económico,jueves,147.5,1.42,0.0414,5,22.4,17.9,6.18,3.2,0
101350,CD-Canelones,TR-021,Económico,sábado,13.15,7.34,0.0401,5,22.2,10.69,2.09,3.3,0
101583,CD-Canelones,TR-035,Express,miércoles,218.53,3.52,0.0355,0,14.7,14.94,2.78,4.0,0
100666,CD-Canelones,TR-019,Económico,martes,24.08,3.0,0.0443,6,23.3,6.97,2.24,4.6,0
102589,CD-Montevideo,TR-094,Express,jueves,43.45,8.18,0.0572,6,13.2,12.45,3.97,3.9,0
103317,CD-Canelones,TR-076,Estándar,miércoles,22.11,5.97,0.0378,7,19.5,7.19,0.76,1.4,0
101240,CD-Canelones,TR-042,Estándar,viernes,12.46,18.19,0.1187,3,25.5,3.1,2.09,3.2,0
101302,CD-Montevideo,TR-111,Express,miércoles,41.63,3.66,0.0255,10,22.4,17.32,3.86,,0
101428,CD-Montevideo,TR-033,Express,miércoles,33.33,10.87,0.0616,6,18.2,11.21,1.74,,0
102247,CD-Montevideo,TR-055,Express ,jueves,30.44,4.32,0.0311,5,20.6,8.89,3.9,3.7,0
101438,CD-Canelones,TR-026,express,martes,245.29,3.23,0.0295,1,10.1,20.69,3.57,,0
102381,CD-Canelones,TR-057,Estándar,miércoles,328.67,1.2,0.0497,4,18.4,25.81,7.6,4.5,0
101735,CD-Montevideo,TR-038,Express,martes,31.25,3.13,0.028,10,23.5,11.22,5.3,3.4,1
102507,CD-Montevideo,TR-029,Express ,lunes,18.77,7.31,0.0553,3,21.9,4.3,2.44,4.5,0
100580,CD-Canelones,TR-043,Estándar,martes,35.9,3.9,0.0432,9,,12.22,2.2,,1
100113,CD-Montevideo,TR-019,Estándar,sábado,180.88,5.81,0.0654,4,16.9,15.89,4.98,4.3,0
102914,CD-Salto,TR-053,Estándar,martes,211.02,3.7,0.0281,1,,15.5,3.99,3.4,0
101272,CD-Canelones,TR-070,EXPRESS,viernes,197.12,2.57,0.0279,1,14.9,12.55,5.57,3.8,0
103125,CD-Montevideo,TR-011,Express,sábado,264.95,9.33,0.0719,1,10.3,20.19,6.59,4.0,0
102744,CD-Montevideo,TR-005,Estándar,viernes,36.92,2.89,0.0262,11,15.8,18.89,1.96,3.5,0
102807,CD-Montevideo,TR-073,Express,martes,24.76,3.56,0.0352,8,24.0,5.35,2.07,3.6,0
102663,CD-Canelones,TR-083,Express ,martes,39.62,5.02,0.0562,6,20.9,11.2,3.2,4.2,0
100931,CD-Canelones,TR-099,Express,lunes,20.01,12.33,0.0922,10,19.2,12.08,7.14,3.5,1
100383,CD-Montevideo,TR-118,Estándar,lunes,29.28,3.13,0.0307,10,24.2,14.18,3.78,4.5,0
102421,CD-Salto,TR-080,Estándar,lunes,223.53,3.3,0.0429,3,20.2,22.65,6.21,,0
101418,CD-Canelones,TR-050,Estándar,lunes,23.69,2.08,0.0566,6,19.1,5.53,3.57,4.9,0
100127,CD-Salto,TR-037,Express,miércoles,38.04,7.55,0.0804,7,,15.34,4.39,4.6,0
102921,CD-Salto,TR-084,Estándar,lunes,9.12,15.81,0.0771,9,22.9,10.06,3.35,4.5,0
100450,CD-Canelones,TR-059,Estándar ,jueves,21.5,1.2,0.0413,12,18.2,14.01,2.43,4.0,0
101006,CD-Montevideo,TR-022,Estándar ,sábado,45.53,8.5,0.0619,10,14.6,8.18,3.67,,0
101864,CD-Maldonado,TR-007,Estándar,martes,22.47,3.97,0.0542,7,15.7,6.89,2.6,4.1,0
102683,CD-Montevideo,TR-052,Económico,viernes,28.95,4.51,0.0515,7,,9.11,2.42,3.9,0
101841,CD-Montevideo,TR-023,Económico,sábado,29.7,3.45,0.0355,13,9.7,14.28,2.01,3.5,1
100089,CD-Canelones,TR-075,Estándar,martes,220.61,3.26,0.0336,1,,16.98,4.36,4.3,0
103242,CD-Canelones,TR-114,EXPRESS,jueves,33.46,2.22,0.0326,5,15.4,13.48,2.29,4.7,0
100908,CD-Montevideo,TR-008,Estándar,lunes,1.5,4.34,0.0314,8,4.0,16.36,1.7,4.4,0
101979,CD-Maldonado,TR-047,estándar,viernes,26.85,3.59,0.0537,5,30.5,7.8,2.8,2.5,0
102646,CD-Montevideo,TR-004,Estándar,miércoles,24.87,3.63,0.031,8,11.9,14.02,1.53,4.0,1
100708,CD-Montevideo,TR-009,Estándar,jueves,24.39,11.33,0.0734,10,27.1,14.95,13.06,,1
101499,CD-Canelones,TR-010,Estándar,martes,254.63,4.59,0.0287,1,10.4,20.44,6.09,4.8,0
101581,CD-Montevideo,TR-085,ESTÁNDAR,miércoles,28.19,3.37,0.0409,9,26.0,14.16,4.75,4.2,0
101643,CD-Montevideo,TR-016,Estándar,viernes,248.72,3.0,0.0303,2,11.9,16.08,20.08,3.6,1
102776,CD-Canelones,TR-047,Estándar,lunes,21.48,8.23,,6,17.1,10.83,1.01,4.2,0
